name,url,images
Adistar Cushion Shoes,https://www.adidas.com/us/adistar-cushion-shoes/IF6528.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/61730d13053749acb77e3c5bfd9f1f3a_9366/adistar-cushion-shoes.jpg"
Adicane Clogs,https://www.adidas.com/us/adicane-clogs/HQ9917.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/a3e0aed69f2b41e39c15af470157e0d0_9366/adicane-clogs.jpg"
Pureboost 23 Running Shoes,https://www.adidas.com/us/pureboost-23-running-shoes/IF4840.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/be5ebf0cf5114c278bddafd3012ccb87_9366/pureboost-23-running-shoes.jpg"
Forum 84 High Shoes,https://www.adidas.com/us/forum-84-high-shoes/IE7199.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/bd0d8a58070242c1af149e5f1bcfc11d_9366/forum-84-high-shoes.jpg"
Gazelle Indoor Shoes,https://www.adidas.com/us/gazelle-indoor-shoes/IG4994.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/f52a1fa354ce4f218b2494a3b4f0ef21_9366/gazelle-indoor-shoes.jpg"
Samba OG Shoes,https://www.adidas.com/us/samba-og-shoes/IF6513.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/c9b1ede7c6d048f48e8694cf80a91d5d_9366/samba-og-shoes.jpg"
Forum 84 High Shoes,https://www.adidas.com/us/forum-84-high-shoes/IE7202.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/a6ca82d4267647ecafe966094f3f55f7_9366/forum-84-high-shoes.jpg"
Gazelle Indoor Shoes,https://www.adidas.com/us/gazelle-indoor-shoes/IG4996.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/0edaed2c73a5419c84d6a036db695aad_9366/gazelle-indoor-shoes.jpg"
TERREX FREE HIKER 2 C.RDY,https://www.adidas.com/us/terrex-free-hiker-2-c.rdy/ID4226.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/d13d0580cf3c468eb84b0c39da3997ef_9366/terrex-free-hiker-2-c.rdy.jpg"
Nora Shoes,https://www.adidas.com/us/nora-shoes/IG5258.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/98a05ae451494a7f9a4b28996f2e2e24_9366/nora-shoes.jpg"
Five Ten Trailcross LT Mountain Bike Shoes,https://www.adidas.com/us/five-ten-trailcross-lt-mountain-bike-shoes/EE8889.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/97fde5ae20fa42d7b8baab0a016e0336_9366/five-ten-trailcross-lt-mountain-bike-shoes.jpg"
Adilette Clogs,https://www.adidas.com/us/adilette-clogs/FY8970.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/a86b378fb856485d9458ab73014397fd_9366/adilette-clogs.jpg"
Forum 84 Low Shoes,https://www.adidas.com/us/forum-84-low-shoes/FZ6294.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/9a886dad0cc74fba8c3aaf2401473d1b_9366/forum-84-low-shoes.jpg"
X_PLRBOOST Shoes,https://www.adidas.com/us/x_plrboost-shoes/ID9436.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/36377fa931a14b0b988caf9c0164f6ea_9366/x_plrboost-shoes.jpg"
Grove Beanie,https://www.adidas.com/us/grove-beanie/IQ5546.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/353f323ca2634c9c89050ff65bd504af_9366/grove-beanie.jpg"
Trefoil No-Show Socks 6 Pairs,https://www.adidas.com/us/trefoil-no-show-socks-6-pairs/BH6435.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/ee5f7db682fa4a6f81c7a759012cd604_9366/trefoil-no-show-socks-6-pairs.jpg"
Grove Beanie,https://www.adidas.com/us/grove-beanie/IQ5545.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/b82bebeef8fb4d95ab658f80953e2f84_9366/grove-beanie.jpg"
Athletic Cushioned No-Show Socks 6 Pairs,https://www.adidas.com/us/athletic-cushioned-no-show-socks-6-pairs/Q10332.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/a24b74db6b6646568c45a89e01697d3b_9366/athletic-cushioned-no-show-socks-6-pairs.jpg"
Superlite Hat,https://www.adidas.com/us/superlite-hat/EX7048.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/767ab95a21204805bfd2ac8e015b91c4_9366/superlite-hat.jpg"
Superlite No-Show Socks 6 Pairs,https://www.adidas.com/us/superlite-no-show-socks-6-pairs/EW9781.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/a542109d182442059b1eac0701068489_9366/superlite-no-show-socks-6-pairs.jpg"
Grove Beanie,https://www.adidas.com/us/grove-beanie/IQ5548.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/e8e3d503a8154cf1b6975cbd1f03299f_9366/grove-beanie.jpg"
Athletic Cushioned Crew Socks 6 Pairs,https://www.adidas.com/us/athletic-cushioned-crew-socks-6-pairs/B93219.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/1aab2b1519f747abaad2ab56011fbd85_9366/athletic-cushioned-crew-socks-6-pairs.jpg"
Adicolor Classic Round Bag,https://www.adidas.com/us/adicolor-classic-round-bag/IS4548.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/f59c4d33b56e4dbfb1f1fcaa8831c7c2_9366/adicolor-classic-round-bag.jpg"
Relaxed Strap-Back Hat,https://www.adidas.com/us/relaxed-strap-back-hat/BH7137.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/3b34080efe65486fba94a6eb015b0ff8_9366/relaxed-strap-back-hat.jpg"
Tall Resort Cuff Beanie,https://www.adidas.com/us/tall-resort-cuff-beanie/IQ5566.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/34ff584052584e6fbe0aa1013ad34dc2_9366/tall-resort-cuff-beanie.jpg"
AC MINI AIRL,https://www.adidas.com/us/ac-mini-airl/IR5439.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/6c6f3b60da3e445db0e9b09b76ef64f2_9366/ac-mini-airl.jpg"
Cushioned Mixed Crew Socks 6 Pairs,https://www.adidas.com/us/cushioned-mixed-crew-socks-6-pairs/GC3184.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/0b771e36710a414280d3af6600792062_9366/cushioned-mixed-crew-socks-6-pairs.jpg"
3-Stripes Cushioned Crew Socks 3 Pairs,https://www.adidas.com/us/3-stripes-cushioned-crew-socks-3-pairs/IP2638.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/0910828452a643e286cfac6229d994a9_9366/3-stripes-cushioned-crew-socks-3-pairs.jpg"
Golf Reversible Web Belt,https://www.adidas.com/us/golf-reversible-web-belt/HA9186.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/658f4813c4a34afcb90aadf001445714_9366/golf-reversible-web-belt.jpg"
Wide-Cuff Fold Beanie,https://www.adidas.com/us/wide-cuff-fold-beanie/IQ5652.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/200f014e320b4a8eb1a4e2acce81c982_9366/wide-cuff-fold-beanie.jpg"
Structured Mesh Snapback Hat,https://www.adidas.com/us/structured-mesh-snapback-hat/FZ6941.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/a346796502f247a08250ad510120b670_9366/structured-mesh-snapback-hat.jpg"
Prime Backpack,https://www.adidas.com/us/prime-backpack/GC1154.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/0abf3f5eb68d4953b56faf69016ce906_9366/prime-backpack.jpg"
Athletic Cushioned No-Show Socks 6 Pairs,https://www.adidas.com/us/athletic-cushioned-no-show-socks-6-pairs/BH9578.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/b097833f6d194251b9cca831002dc650_9366/athletic-cushioned-no-show-socks-6-pairs.jpg"
Premium Essentials Backpack,https://www.adidas.com/us/premium-essentials-backpack/IJ5006.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/32bfd933495a4d1d903bafc40118427b_9366/premium-essentials-backpack.jpg"
VMA Relaxed Strapback Hat,https://www.adidas.com/us/vma-relaxed-strapback-hat/GA5014.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/a01ff13fe6d1495893a9ae53015b60d1_9366/vma-relaxed-strapback-hat.jpg"
ADIZERO 2 FTBL CUSHIONED CREW,https://www.adidas.com/us/adizero-2-ftbl-cushioned-crew/GC3202.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/fd070a6c99904ff589f7afa2003ab267_9366/adizero-2-ftbl-cushioned-crew.jpg"
Classic 3-Stripes Backpack,https://www.adidas.com/us/classic-3-stripes-backpack/EX6511.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/1abb8c8b7db04117a804aca10040fe19_9366/classic-3-stripes-backpack.jpg"
Superlite Stripe No-Show Socks 3 Pairs,https://www.adidas.com/us/superlite-stripe-no-show-socks-3-pairs/FZ6780.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/42306b1ac89b4223b144ad42005d7bba_9366/superlite-stripe-no-show-socks-3-pairs.jpg"
Superlite Hat,https://www.adidas.com/us/superlite-hat/EX7049.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/fdd635b9cd494d12a9e4ac8e015ebe19_9366/superlite-hat.jpg"
Alliance Sackpack,https://www.adidas.com/us/alliance-sackpack/CJ0418.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/25c156cd1ef546e68c28a8e3016bb5b2_9366/alliance-sackpack.jpg"
Shmoofoil Beanie,https://www.adidas.com/us/shmoofoil-beanie/IC1881.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/8fd884c7212f4282a1afaf180076d6a8_9366/shmoofoil-beanie.jpg"
Team Issue Duffel Bag Medium,https://www.adidas.com/us/team-issue-duffel-bag-medium/CK8176.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/ca9f926db1ae4c2f8eedaa1100f85504_9366/team-issue-duffel-bag-medium.jpg"
Athletic Cushioned Low-Cut Socks 6 Pairs XL,https://www.adidas.com/us/athletic-cushioned-low-cut-socks-6-pairs-xl/B93221.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/6441f341fc1341439cbaab56011d11bf_9366/athletic-cushioned-low-cut-socks-6-pairs-xl.jpg"
Excel Backpack,https://www.adidas.com/us/excel-backpack/GC1138.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/d9b56a225f4d46978b98af66002cbc4d_9366/excel-backpack.jpg"
Logo Snapback Hat,https://www.adidas.com/us/logo-snapback-hat/GC3391.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/f787b5eefe2647a3a8e0af69007b8fce_9366/logo-snapback-hat.jpg"
Trefoil Crew Socks 6 Pairs,https://www.adidas.com/us/trefoil-crew-socks-6-pairs/BH6437.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/c0d5537c84cc42cd8ca8a73f016c25af_9366/trefoil-crew-socks-6-pairs.jpg"
No-Show Socks 6 Pairs,https://www.adidas.com/us/no-show-socks-6-pairs/101642.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/18da730ac0b9494ab189a89e016588ec_9366/no-show-socks-6-pairs.jpg"
Braided Stretch Belt,https://www.adidas.com/us/braided-stretch-belt/HZ4311.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/347395f5cc8e40aeb6cdaf03000417c4_9366/braided-stretch-belt.jpg"
Animal Classic Backpack,https://www.adidas.com/us/animal-classic-backpack/II3354.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/652463ec34984945a63c8ede190de23e_9366/animal-classic-backpack.jpg"
TERREX RAIN.RDY Cap,https://www.adidas.com/us/terrex-rain.rdy-cap/HY3791.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/bf50c66fe1594aec8b42aef4012e4e17_9366/terrex-rain.rdy-cap.jpg"
Superlite Badge of Sport No-Show Socks 6 Pairs,https://www.adidas.com/us/superlite-badge-of-sport-no-show-socks-6-pairs/FZ7031.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/874dbcf091f642fdae30ad42005c6017_9366/superlite-badge-of-sport-no-show-socks-6-pairs.jpg"
adidas RIFTA AAC Backpack,https://www.adidas.com/us/adidas-rifta-aac-backpack/II3318.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/82881b0f13d54de5afd1afd000af4b4e_9366/adidas-rifta-aac-backpack.jpg"
Y-3 Classic Backpack,https://www.adidas.com/us/y-3-classic-backpack/IJ9881.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/4ff8118e692649b3958ed896936d8cdd_9366/y-3-classic-backpack.jpg"
Prime Backpack,https://www.adidas.com/us/prime-backpack/GC1150.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/f9a61d42ff474bf2830eaf69015ce1b4_9366/prime-backpack.jpg"
Prime Backpack Extra Small,https://www.adidas.com/us/prime-backpack-extra-small/HZ5974.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/cc597b3784414512a660014390526686_9366/prime-backpack-extra-small.jpg"
Braided Stretch Belt,https://www.adidas.com/us/braided-stretch-belt/HS5559.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/674c24a853a04b01bc47af2b00070ec7_9366/braided-stretch-belt.jpg"
Fussballliebe Competition Ball,https://www.adidas.com/us/fussballliebe-competition-ball/IN9365.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/2a507fd793854a36ac2a5cd77cc3e96a_9366/fussballliebe-competition-ball.jpg"
Superlite Stripe No-Show Socks 3 Pairs,https://www.adidas.com/us/superlite-stripe-no-show-socks-3-pairs/FZ6782.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/4e0ce03074b4409d9a3aad4200508f8e_9366/superlite-stripe-no-show-socks-3-pairs.jpg"
Excel Backpack,https://www.adidas.com/us/excel-backpack/GC1139.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/b21970b942b446b0b2ceaf69000a41fd_9366/excel-backpack.jpg"
Superlite Stripe No-Show Socks 3 Pairs,https://www.adidas.com/us/superlite-stripe-no-show-socks-3-pairs/FZ6781.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/fe2441ea2aac492292f7ad44001a8276_9366/superlite-stripe-no-show-socks-3-pairs.jpg"
Superlite Stripe Super-No-Show Socks 3 Pairs,https://www.adidas.com/us/superlite-stripe-super-no-show-socks-3-pairs/FZ7089.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/b097ce1caf55453193a9ad50002fc79c_9366/superlite-stripe-super-no-show-socks-3-pairs.jpg"
Backpack,https://www.adidas.com/us/backpack/IM1136.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/c738c212c2094c28844aaf9d00eef2e5_9366/backpack.jpg"
The Safe Place Long Dress,https://www.adidas.com/us/the-safe-place-long-dress/IS7484.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/f27bf5a112fa408299315474eb39cbfa_9366/the-safe-place-long-dress.jpg"
Adicolor Classics Firebird Track Jacket,https://www.adidas.com/us/adicolor-classics-firebird-track-jacket/IK6615.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/e12aaa3603e74bc2a99aafd300da8adc_9366/adicolor-classics-firebird-track-jacket.jpg"
Adicolor SST Track Pants (Plus Size),https://www.adidas.com/us/adicolor-sst-track-pants-plus-size/IL6654.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/df776917751c4c58b187ce8688a3369e_9366/adicolor-sst-track-pants-plus-size.jpg"
DailyRun 7/8 Leggings,https://www.adidas.com/us/dailyrun-7-8-leggings/IA1936.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/d182c2f35c2945dca8ad8d66ec7240ed_9366/dailyrun-7-8-leggings.jpg"
