name,url,images
Trefoil Essentials Crewneck,https://www.adidas.com/us/trefoil-essentials-crewneck/IR7781.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/1deefd28d28e4d9fb475012b16ff493b_9366/trefoil-essentials-crewneck.jpg"
Adicolor Classics 3-Stripes Crew,https://www.adidas.com/us/adicolor-classics-3-stripes-crew/IM4515.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/eec573f82cb143f39c6dafd000e9ad75_9366/adicolor-classics-3-stripes-crew.jpg"
Adicolor Outline Trefoil Pants,https://www.adidas.com/us/adicolor-outline-trefoil-pants/IR7985.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/d2e0442f341449ea97798e6740afbc6f_9366/adicolor-outline-trefoil-pants.jpg"
Go-To 5-Pocket Golf Pants,https://www.adidas.com/us/go-to-5-pocket-golf-pants/HR7923.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/a948e77f677941868b58af1d00107884_9366/go-to-5-pocket-golf-pants.jpg"
Trefoil Essentials Hoodie,https://www.adidas.com/us/trefoil-essentials-hoodie/IR7787.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/9234f2606885411b846b3775b90363e6_9366/trefoil-essentials-hoodie.jpg"
Adicolor Classics Trefoil Crewneck Sweatshirt,https://www.adidas.com/us/adicolor-classics-trefoil-crewneck-sweatshirt/IM4502.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/35659d4566ee4d3fbda0afd000e5905b_9366/adicolor-classics-trefoil-crewneck-sweatshirt.jpg"
Adicolor Classics Beckenbauer Track Pants,https://www.adidas.com/us/adicolor-classics-beckenbauer-track-pants/IM4547.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/0b44e7e4db2440e0967dafd000eb7de5_9366/adicolor-classics-beckenbauer-track-pants.jpg"
Adicolor Classics Trefoil Hoodie,https://www.adidas.com/us/adicolor-classics-trefoil-hoodie/IM4497.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/bb07ea62b4054df1ac07afd000e419fd_9366/adicolor-classics-trefoil-hoodie.jpg"
Arsenal 23/24 Home Authentic Jersey,https://www.adidas.com/us/arsenal-23-24-home-authentic-jersey/HR6931.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/1ba97a608a474d27ab4e4744d0d99516_9366/arsenal-23-24-home-authentic-jersey.jpg"
Entrada 22 Shorts,https://www.adidas.com/us/entrada-22-shorts/H61735.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/520d9c0847e941afae7cadd6011d6418_9366/entrada-22-shorts.jpg"
Z.N.E. Premium Pants,https://www.adidas.com/us/z.n.e.-premium-pants/IN5101.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/340ef2693e2f4915832287c3758b5df5_9366/z.n.e.-premium-pants.jpg"
Arsenal 23/24 Home Jersey,https://www.adidas.com/us/arsenal-23-24-home-jersey/HR6929.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/734eda9220a044e5a2e445efbe43b08d_9366/arsenal-23-24-home-jersey.jpg"
Adicolor Classics Beckenbauer Track Jacket,https://www.adidas.com/us/adicolor-classics-beckenbauer-track-jacket/IM4511.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/624d2f9700444640a0e7f5da0b8f3b49_9366/adicolor-classics-beckenbauer-track-jacket.jpg"
Adicolor Classics 3-Stripes Tee,https://www.adidas.com/us/adicolor-classics-3-stripes-tee/IA4852.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/c73bc5e721f94e1c87adaefb00f8e7ec_9366/adicolor-classics-3-stripes-tee.jpg"
Essentials 3-Stripes Open Hem Fleece Pants,https://www.adidas.com/us/essentials-3-stripes-open-hem-fleece-pants/IJ8888.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/1c88afe9c3bf4b4297b3ec3cd8c6a98a_9366/essentials-3-stripes-open-hem-fleece-pants.jpg"
Essentials Fleece 3-Stripes Full-Zip Hoodie,https://www.adidas.com/us/essentials-fleece-3-stripes-full-zip-hoodie/IJ6479.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/718d805bdc4d47d487dbafc50116d80b_9366/essentials-fleece-3-stripes-full-zip-hoodie.jpg"
Tiro 23 League Pants,https://www.adidas.com/us/tiro-23-league-pants/IB8478.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/af1f383aa1564629a610aef500bd4dfb_9366/tiro-23-league-pants.jpg"
ALL SZN Fleece Tapered Leg Zip Pants,https://www.adidas.com/us/all-szn-fleece-tapered-leg-zip-pants/IX3970.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/8912041c528445858db7beb62a6d99c2_9366/all-szn-fleece-tapered-leg-zip-pants.jpg"
Trefoil Essentials Hoodie,https://www.adidas.com/us/trefoil-essentials-hoodie/IM4525.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/b9b200441a9b42b48e7100b7f64ef1ba_9366/trefoil-essentials-hoodie.jpg"
Tiro 23 League Training Jacket,https://www.adidas.com/us/tiro-23-league-training-jacket/HS3504.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/2f2af0fd1e0142c191f8aef400aa7de4_9366/tiro-23-league-training-jacket.jpg"
ALL SZN Fleece Hoodie,https://www.adidas.com/us/all-szn-fleece-hoodie/IX3959.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/0cf808cf008743b3bc6a69916cc9eeb2_9366/all-szn-fleece-hoodie.jpg"
Essentials Fleece 3-Stripes Full-Zip Hoodie,https://www.adidas.com/us/essentials-fleece-3-stripes-full-zip-hoodie/IJ6480.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/4fb8ccea250e46e8bd2aafc90093bca7_9366/essentials-fleece-3-stripes-full-zip-hoodie.jpg"
Real Madrid 23/24 Home Jersey,https://www.adidas.comhttps://www.adidas.com/us/real-madrid-23-24-home-jersey/HR3796.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/2697244087014671a47ae11279959ffa_9366/real-madrid-23-24-home-jersey.jpg"
Zerodye Short,https://www.adidas.comhttps://www.adidas.com/us/zerodye-short/HS3174.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/cee161f084974f699a8fae240146106a_9366/zerodye-short.jpg"
Flag Jersey,https://www.adidas.comhttps://www.adidas.com/us/flag-jersey/EA1294.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/5cb87addb7414b3eb383aa57011994f2_9366/flag-jersey.jpg"
Zerodye Short,https://www.adidas.com/us/zerodye-short/HS3174.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/cee161f084974f699a8fae240146106a_9366/zerodye-short.jpg"
Flag Jersey,https://www.adidas.com/us/flag-jersey/EA1294.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/5cb87addb7414b3eb383aa57011994f2_9366/flag-jersey.jpg"
Essentials Big Logo Tee,https://www.adidas.com/us/essentials-big-logo-tee/GK9121.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/22c6d996c5704db9bd27ac5a01205c22_9366/essentials-big-logo-tee.jpg"
Z.N.E. Premium Full-Zip Hooded Track Jacket,https://www.adidas.com/us/z.n.e.-premium-full-zip-hooded-track-jacket/IR5208.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/98e292d8c84e4415af98a252ee45f791_9366/z.n.e.-premium-full-zip-hooded-track-jacket.jpg"
LA Galaxy 22/23 Home Authentic Jersey,https://www.adidas.com/us/la-galaxy-22-23-home-authentic-jersey/H45430.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/c36aad6580e84eeaa4a7adf800cb736d_9366/la-galaxy-22-23-home-authentic-jersey.jpg"
Argentina 22 Winners Home Jersey,https://www.adidas.com/us/argentina-22-winners-home-jersey/IB3597.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/e1eee6f582ea4831a4bbaf7200c86fc2_9366/argentina-22-winners-home-jersey.jpg"
Adicolor Classics 3-Stripes Long Sleeve Tee,https://www.adidas.com/us/adicolor-classics-3-stripes-long-sleeve-tee/IA4879.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/4f067afd68b74a89a4cdaf1200b1d44d_9366/adicolor-classics-3-stripes-long-sleeve-tee.jpg"
Trefoil Essentials Hoodie,https://www.adidas.com/us/trefoil-essentials-hoodie/IR7786.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/b98f8567acd1410f857178b2d4ac9c6c_9366/trefoil-essentials-hoodie.jpg"
Adicolor Classics 3-Stripes Hoodie,https://www.adidas.comhttps://www.adidas.com/us/adicolor-classics-3-stripes-hoodie/IM2088.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/e6d155f2fc9c4117a296afd000b5d8b3_9366/adicolor-classics-3-stripes-hoodie.jpg"
Adicolor Classics Adibreak Pants,https://www.adidas.com/us/adicolor-classics-adibreak-pants/IM8219.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/7f57b7e1ed854dbe82987779f0f23c95_9366/adicolor-classics-adibreak-pants.jpg"
Designed for Training Workout Pants,https://www.adidas.com/us/designed-for-training-workout-pants/IK9724.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/e18320c5d3f4421bb68e381b74e0ef8c_9366/designed-for-training-workout-pants.jpg"
Italy 125th Anniversary Pants,https://www.adidas.com/us/italy-125th-anniversary-pants/HY5436.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/270c17bb89d844179125afc600efe421_9366/italy-125th-anniversary-pants.jpg"
Adicolor Re-Pro SST Material Mix Track Jacket,https://www.adidas.com/us/adicolor-re-pro-sst-material-mix-track-jacket/II5777.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/1d8efab8931e442abbea650afe1840f7_9366/adicolor-re-pro-sst-material-mix-track-jacket.jpg"
Tiro 23 League Training Jacket,https://www.adidas.com/us/tiro-23-league-training-jacket/HS7231.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/74dfe4716c744290b10aaef600941032_9366/tiro-23-league-training-jacket.jpg"
Tiro 23 Competition Winterized Pants,https://www.adidas.com/us/tiro-23-competition-winterized-pants/IL7264.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/0012621051d34ca1bbe68573fc06868b_9366/tiro-23-competition-winterized-pants.jpg"
Designed for Training HEAT.RDY HIIT Training Tank Top,https://www.adidas.com/us/designed-for-training-heat.rdy-hiit-training-tank-top/IM1101.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/a04382427720435b9a20afce01149684_9366/designed-for-training-heat.rdy-hiit-training-tank-top.jpg"
Team Issue Tapered Pants,https://www.adidas.com/us/team-issue-tapered-pants/HI0707.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/17b0c02e79b344229a6cae7601479312_9366/team-issue-tapered-pants.jpg"
Primegreen Essentials Warm-Up Open Hem 3-Stripes Track Pants,https://www.adidas.com/us/primegreen-essentials-warm-up-open-hem-3-stripes-track-pants/H46110.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/07e96fcc0f944590a238ad2500f8eaaf_9366/primegreen-essentials-warm-up-open-hem-3-stripes-track-pants.jpg"
3-Stripes Skate Chino Pants,https://www.adidas.com/us/3-stripes-skate-chino-pants/IJ0970.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/60990b36d63749e58b0ad958481286ad_9366/3-stripes-skate-chino-pants.jpg"
The WIND.RDY Cycling Jacket,https://www.adidas.com/us/the-wind.rdy-cycling-jacket/IB5873.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/a745bcda9a4a4f1f9828af5d015089cb_9366/the-wind.rdy-cycling-jacket.jpg"
REAL MADRID 23/24 LFSTLR JERSEY,https://www.adidas.com/us/real-madrid-23-24-lfstlr-jersey/IT6471.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/059f086efe0849548756620cee78acd5_9366/real-madrid-23-24-lfstlr-jersey.jpg"
Trefoil Essentials Crewneck,https://www.adidas.com/us/trefoil-essentials-crewneck/IR7780.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/3e4a9171b5d64940bc8720618661144b_9366/trefoil-essentials-crewneck.jpg"
Essentials 3-Stripes Open Hem Fleece Pants,https://www.adidas.com/us/essentials-3-stripes-open-hem-fleece-pants/IJ8887.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/7a1bc95370f14afcbaa8acc52e530e81_9366/essentials-3-stripes-open-hem-fleece-pants.jpg"
Austin FC MLS Hispanic Heritage Month Pre-Match Jersey,https://www.adidas.com/us/austin-fc-mls-hispanic-heritage-month-pre-match-jersey/IN9507.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/07e93d430ede4e10ac1faf660160f69a_9366/austin-fc-mls-hispanic-heritage-month-pre-match-jersey.jpg"
Essentials 3-Stripes Open Hem Fleece Pants,https://www.adidas.com/us/essentials-3-stripes-open-hem-fleece-pants/IB4039.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/967532722b42403383e7b7a347623733_9366/essentials-3-stripes-open-hem-fleece-pants.jpg"
Adicolor Woven Firebird Track Pants,https://www.adidas.com/us/adicolor-woven-firebird-track-pants/IT2501.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/1c3a37c0473f46dc9cfe20f40085c4eb_9366/adicolor-woven-firebird-track-pants.jpg"
Workout Stringer Tank Top,https://www.adidas.com/us/workout-stringer-tank-top/IL1403.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/04ea7ab85ae845059aa6afc80119b278_9366/workout-stringer-tank-top.jpg"
Terrex XPLORIC High-Pile-Fleece Pullover,https://www.adidas.com/us/terrex-xploric-high-pile-fleece-pullover/IB6553.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/afbb9768d5fc4ec79d2256ce8f248b20_9366/terrex-xploric-high-pile-fleece-pullover.jpg"
Adicolor Classics Trefoil Crewneck Sweatshirt,https://www.adidas.com/us/adicolor-classics-trefoil-crewneck-sweatshirt/IM4500.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/00254017cd1d45158e88afd000e4d9e3_9366/adicolor-classics-trefoil-crewneck-sweatshirt.jpg"
Adicolor Classics SST Track Pants,https://www.adidas.com/us/adicolor-classics-sst-track-pants/IL2488.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/0b106be0fa784731b291a494794744fe_9366/adicolor-classics-sst-track-pants.jpg"
Adicolor Classics 3-Stripes Half-Zip Sweatshirt,https://www.adidas.com/us/adicolor-classics-3-stripes-half-zip-sweatshirt/IL2500.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/80a37a21115e4a78bb96eb26c08bf544_9366/adicolor-classics-3-stripes-half-zip-sweatshirt.jpg"
Tiro Track Top,https://www.adidas.com/us/tiro-track-top/IM2894.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/1a4f6dcc225d4ca7b1a3afd200c9d145_9366/tiro-track-top.jpg"
Pride Pre-Match Jersey (Plus Size),https://www.adidas.com/us/pride-pre-match-jersey-plus-size/HY9632.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/52d89f19f7844cceaeccafcd00fe8d4e_9366/pride-pre-match-jersey-plus-size.jpg"
Essentials Single Jersey Big Logo Tee,https://www.adidas.com/us/essentials-single-jersey-big-logo-tee/IC9347.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/b3d98a4ec4864460b01daf0900e96729_9366/essentials-single-jersey-big-logo-tee.jpg"
Y-3 Stretch Terry Crew Sweatshirt,https://www.adidas.com/us/y-3-stretch-terry-crew-sweatshirt/IL3070.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/992e2cd2c5ca458a856e47d28d02bd9e_9366/y-3-stretch-terry-crew-sweatshirt.jpg"
Own the Run Leggings,https://www.adidas.com/us/own-the-run-leggings/HM8444.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/7b6cbfcc5f2c4436b06129ab5da143ab_9366/own-the-run-leggings.jpg"
Adicolor Woven Firebird Track Top,https://www.adidas.com/us/adicolor-woven-firebird-track-top/IT2491.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/256065e45d3f4e3fa652ef6c8ec38933_9366/adicolor-woven-firebird-track-top.jpg"
Messi Mural Tee,https://www.adidas.com/us/messi-mural-tee/JJ3627.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/2704cdfb5dc949e389af418c7ff90b04_9366/messi-mural-tee.jpg"
Real Madrid Anthem Jacket,https://www.adidas.com/us/real-madrid-anthem-jacket/HY0641.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/9196520351754844829baa5c38b79287_9366/real-madrid-anthem-jacket.jpg"
Train Essentials Seasonal Full-Zip Hoodie,https://www.adidas.com/us/train-essentials-seasonal-full-zip-hoodie/IS6700.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/e2ef5b43920a4df189f236fc16783f11_9366/train-essentials-seasonal-full-zip-hoodie.jpg"
Tiro Training Pride Pants,https://www.adidas.com/us/tiro-training-pride-pants/IJ3003.html,"https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/704f74b050ef48c8a44cd4ff40439f5d_9366/tiro-training-pride-pants.jpg"
